case:concept:name,concept:name,Resource,Complete Timestamp,Variant,Variant index,Part_Desc_,Rework,Work_Order_Qty,label,Report_Type,Resource.1,Qty_Completed,Qty_for_MRB,activity_duration,timesincemidnight,month,weekday,hour,timesincelastevent,timesincecasestart,event_nr,open_cases
Case129,Turning & Milling - Machine 8,ID4219,3/6/12 18:21,Variant 160,160,Locker,missing,3,regular,S,Machine 8 - Turning & Milling,0,0,483,1101,3,1,18,31,31,2,20
Case129,Turning & Milling - Machine 8,ID4219,3/7/12 18:59,Variant 160,160,Locker,missing,3,regular,S,Machine 8 - Turning & Milling,1,0,257,1139,3,2,18,1478,1509,3,21
Case129,Turning & Milling - Machine 8,ID0997,3/7/12 22:06,Variant 160,160,Locker,missing,3,regular,D,Machine 8 - Turning & Milling,2,0,107,1326,3,2,22,187,1696,4,21
Case129,Turning & Milling Q.C.,ID4287,3/8/12 8:40,Variant 160,160,Locker,missing,3,regular,D,Quality Check 1,3,0,100,520,3,3,8,634,2330,5,20
Case129,Lapping - Machine 1,ID0998,3/9/12 11:59,Variant 160,160,Locker,missing,3,regular,D,Machine 1 - Lapping,3,0,75,719,3,4,11,1639,3969,6,19
Case129,Lapping - Machine 1,ID4287,3/9/12 12:15,Variant 160,160,Locker,missing,3,regular,D,Quality Check 1,3,0,15,735,3,4,12,16,3985,7,18
Case129,Packing,ID4820,3/19/12 1:00,Variant 160,160,Locker,missing,3,regular,D,Packing,3,0,60,60,3,0,1,13725,17710,8,22
Case129,Final Inspection Q.C.,ID4287,3/19/12 16:30,Variant 160,160,Locker,missing,3,regular,D,Quality Check 1,0,0,30,990,3,0,16,930,18640,9,20
Case129,Laser Marking - Machine 7,ID0998,3/20/12 9:11,Variant 160,160,Locker,missing,3,regular,D,Machine 7- Laser Marking,3,0,44,551,3,1,9,1001,19641,10,19
Case205,Round Grinding - Manual,ID4872,3/6/12 19:40,Variant 161,161,O-Ring,missing,25,regular,S,Machine 27 - Grinding,0,0,100,1180,3,1,19,0,0,1,21
Case205,Round Grinding - Manual,ID4872,3/6/12 20:30,Variant 161,161,O-Ring,missing,25,regular,D,Machine 27 - Grinding,0,0,50,1230,3,1,20,50,50,2,21
Case205,Final Inspection Q.C.,ID4618,3/7/12 15:17,Variant 161,161,O-Ring,missing,25,regular,D,Quality Check 1,2,0,47,917,3,2,15,1127,1177,3,20
Case205,Packing,ID4820,3/8/12 1:00,Variant 161,161,O-Ring,Y,25,regular,D,Packing,2,0,60,60,3,3,1,583,1760,4,20
Case80,Turning & Milling - Machine 5,ID4529,3/6/12 23:51,Variant 3,3,Cable Head,missing,18,deviant,S,Machine 5 - Turning & Milling,1,0,210,1431,3,1,23,0,0,1,22
Case80,Turning & Milling - Machine 5,ID4529,3/7/12 6:52,Variant 3,3,Cable Head,missing,18,deviant,D,Machine 5 - Turning & Milling,17,0,421,412,3,2,6,421,421,2,21
Case82,Turning & Milling - Machine 5,ID4429,3/7/12 17:05,Variant 4,4,Cable Head,missing,33,deviant,S,Machine 5 - Turning & Milling,1,0,474,1025,3,2,17,0,0,1,21
Case82,Turning & Milling - Machine 5,ID4429,3/7/12 17:22,Variant 4,4,Cable Head,missing,33,deviant,D,Machine 5 - Turning & Milling,0,0,17,1042,3,2,17,17,17,2,21
Case82,Turning & Milling - Machine 5,ID4529,3/7/12 21:05,Variant 4,4,Cable Head,missing,33,deviant,S,Machine 5 - Turning & Milling,1,0,47,1265,3,2,21,223,240,3,21
Case82,Turning & Milling - Machine 5,ID4529,3/8/12 5:30,Variant 4,4,Cable Head,missing,33,deviant,D,Machine 5 - Turning & Milling,31,0,505,330,3,3,5,505,745,4,19
Case130,Turning & Milling - Machine 6,ID4529,3/8/12 1:08,Variant 162,162,Ballnut,missing,126,regular,D,Machine 6 - Turning & Milling,6,0,83,68,3,3,1,0,0,1,20
Case112,Turning & Milling - Machine 9,ID4641,3/8/12 6:51,Variant 7,7,Ballnut,missing,492,deviant,S,Machine 9 - Turning & Milling,0,0,38,411,3,3,6,0,0,1,20
Case112,Turning & Milling - Machine 9,ID3846,3/13/12 17:48,Variant 7,7,Ballnut,missing,492,deviant,S,Machine 9 - Turning & Milling,1,0,227,1068,3,1,17,7857,7857,2,19
Case112,Turning & Milling - Machine 9,ID4132,3/13/12 23:10,Variant 7,7,Ballnut,missing,492,deviant,S,Machine 9 - Turning & Milling,3,0,102,1390,3,1,23,322,8179,3,19
Case97,Turning & Milling Q.C.,ID4287,3/9/12 12:45,Variant 163,163,Ballnut,missing,100,regular,D,Quality Check 1,100,0,75,765,3,4,12,0,0,1,19
Case97,Laser Marking - Machine 7,ID4445,3/11/12 15:53,Variant 163,163,Ballnut,missing,100,regular,D,Machine 7- Laser Marking,43,0,57,953,3,6,15,3068,3068,2,16
Case97,Laser Marking - Machine 7,ID4882,3/11/12 16:48,Variant 163,163,Ballnut,missing,100,regular,D,Machine 7- Laser Marking,57,0,46,1008,3,6,16,55,3123,3,16
Case97,Lapping - Machine 1,ID4882,3/12/12 1:15,Variant 163,163,Ballnut,missing,100,regular,D,Machine 1 - Lapping,0,0,75,75,3,0,1,0,3630,4,18
Case97,Lapping - Machine 1,ID4882,3/12/12 1:15,Variant 163,163,Ballnut,missing,100,regular,D,Machine 1 - Lapping,0,0,75,75,3,0,1,507,3630,5,18
Case97,Flat Grinding - Machine 11,ID0998,3/12/12 11:19,Variant 163,163,Ballnut,missing,100,regular,D,Machine 11 - Grinding,100,0,1,679,3,0,11,604,4234,6,18
Case97,Lapping - Machine 1,ID0998,3/12/12 14:10,Variant 163,163,Ballnut,missing,100,regular,D,Machine 1 - Lapping,100,0,171,850,3,0,14,171,4405,7,18
Case97,Final Inspection Q.C.,ID4287,3/18/12 15:00,Variant 163,163,Ballnut,missing,100,regular,D,Quality Check 1,0,0,66,900,3,6,15,8690,13095,8,21
Case97,Final Inspection Q.C.,ID4287,3/19/12 16:00,Variant 163,163,Ballnut,missing,100,regular,D,Quality Check 1,0,0,141,960,3,0,16,1500,14595,9,20
Case97,Packing,ID4820,3/22/12 1:00,Variant 163,163,Ballnut,missing,100,regular,D,Packing,90,0,60,60,3,3,1,0,18015,10,17
Case97,Packing,ID4820,3/22/12 1:00,Variant 163,163,Ballnut,missing,100,regular,D,Packing,10,0,60,60,3,3,1,3420,18015,11,17
Case97,Final Inspection Q.C.,ID4287,3/22/12 8:40,Variant 163,163,Ballnut,missing,100,regular,D,Quality Check 1,100,0,40,520,3,3,8,460,18475,12,17
Case7,Turning & Milling - Machine 4,ID4167,3/11/12 19:35,Variant 164,164,Bearing,missing,8,regular,S,Machine 4 - Turning & Milling,0,0,467,1175,3,6,19,0,0,1,16
Case7,other,ID4932,3/11/12 21:30,Variant 164,164,Bearing,missing,8,regular,S,Machine 4 - Turning & Milling,0,0,113,1290,3,6,21,115,115,2,16
Case7,Turning & Milling - Machine 4,ID4167,3/12/12 16:02,Variant 164,164,Bearing,missing,8,regular,S,Machine 4 - Turning & Milling,1,0,489,962,3,0,16,1112,1227,3,18
Case7,Turning & Milling - Machine 4,ID4429,3/12/12 19:44,Variant 164,164,Bearing,missing,8,regular,D,Machine 4 - Turning & Milling,5,0,147,1184,3,0,19,222,1449,4,18
Case7,Turning & Milling - Machine 4,ID4932,3/12/12 20:24,Variant 164,164,Bearing,missing,8,regular,S,Machine 4 - Turning & Milling,0,0,36,1224,3,0,20,40,1489,5,18
Case7,Turning & Milling - Machine 4,ID4932,3/12/12 21:10,Variant 164,164,Bearing,missing,8,regular,D,Machine 4 - Turning & Milling,2,0,45,1270,3,0,21,46,1535,6,18
Case7,Turning & Milling Q.C.,ID4618,3/13/12 9:20,Variant 164,164,Bearing,missing,8,regular,D,Quality Check 1,8,0,1,560,3,1,9,730,2265,7,19
Case7,Flat Grinding - Machine 11,ID0998,3/14/12 17:13,Variant 164,164,Bearing,missing,8,regular,D,Machine 11 - Grinding,8,0,75,1033,3,2,17,0,4178,8,21
Case7,Lapping - Machine 1,ID0998,3/14/12 17:13,Variant 164,164,Bearing,missing,8,regular,D,Machine 1 - Lapping,8,0,75,1033,3,2,17,1913,4178,9,21
Case7,Laser Marking - Machine 7,ID0998,3/14/12 17:14,Variant 164,164,Bearing,missing,8,regular,D,Machine 7- Laser Marking,8,0,75,1034,3,2,17,1,4179,10,21
Case7,Final Inspection Q.C.,ID4618,3/14/12 17:58,Variant 164,164,Bearing,missing,8,regular,D,Quality Check 1,0,0,56,1078,3,2,17,44,4223,11,21
Case7,Final Inspection Q.C.,ID4618,3/15/12 9:46,Variant 164,164,Bearing,missing,8,regular,D,Quality Check 1,8,0,168,586,3,3,9,948,5171,12,22
Case7,Packing,ID4820,3/16/12 1:00,Variant 164,164,Bearing,missing,8,regular,D,Packing,8,0,60,60,3,4,1,914,6085,13,23
Case147,Turning - Machine 8,ID4219,3/11/12 23:12,Variant 165,165,Piston,missing,60,regular,S,Machine 8 - Turning & Milling,1,0,276,1392,3,6,23,0,0,1,17
Case147,Turning - Machine 8,ID0997,3/12/12 11:00,Variant 165,165,Piston,missing,60,regular,S,Machine 8 - Turning & Milling,0,0,240,660,3,0,11,708,708,2,18
Case147,Turning - Machine 8,ID0997,3/12/12 15:54,Variant 165,165,Piston,missing,60,regular,D,Machine 8 - Turning & Milling,28,0,294,954,3,0,15,294,1002,3,18
Case147,Packing,ID4820,3/13/12 1:00,Variant 165,165,Piston,missing,60,regular,D,Packing,59,0,60,60,3,1,1,546,1548,4,19
Case147,Turning - Machine 8,ID4219,3/13/12 2:04,Variant 165,165,Piston,missing,60,regular,D,Machine 8 - Turning & Milling,31,0,399,124,3,1,2,64,1612,5,20
Case147,Turning Q.C.,ID4287,3/13/12 8:00,Variant 165,165,Piston,missing,60,regular,D,Quality Check 1,59,0,60,480,3,1,8,356,1968,6,19
Case147,other,other,3/13/12 14:00,Variant 165,165,Piston,missing,60,regular,D,other,59,0,217,840,3,1,14,360,2328,7,19
Case147,Final Inspection Q.C.,ID4287,3/13/12 14:03,Variant 165,165,Piston,missing,60,regular,D,Quality Check 1,59,0,43,843,3,1,14,3,2331,8,18
Case42,Turning & Milling - Machine 6,ID4794,3/11/12 23:29,Variant 166,166,Spur Gear,missing,100,deviant,S,Machine 6 - Turning & Milling,1,0,184,1409,3,6,23,0,0,1,18
Case42,Turning & Milling - Machine 6,ID4794,3/12/12 7:00,Variant 166,166,Spur Gear,missing,100,deviant,D,Machine 6 - Turning & Milling,20,0,451,420,3,0,7,451,451,2,18
Case42,Turning & Milling Q.C.,ID4618,3/12/12 7:57,Variant 166,166,Spur Gear,missing,100,deviant,D,Quality Check 1,0,0,43,477,3,0,7,57,508,3,18
Case42,Turning & Milling - Machine 6,ID4167,3/12/12 16:01,Variant 166,166,Spur Gear,missing,100,deviant,D,Machine 6 - Turning & Milling,25,0,464,961,3,0,16,484,992,4,18
Case42,Turning & Milling - Machine 6,ID4219,3/12/12 19:23,Variant 166,166,Spur Gear,missing,100,deviant,D,Machine 6 - Turning & Milling,4,0,79,1163,3,0,19,202,1194,5,18
Case42,Turning & Milling - Machine 6,ID4794,3/13/12 7:01,Variant 166,166,Spur Gear,missing,100,deviant,D,Machine 6 - Turning & Milling,30,0,586,421,3,1,7,698,1892,6,19
Case36,Turning & Milling - Machine 5,ID4529,3/12/12 13:22,Variant 167,167,Cable Head,missing,20,regular,S,Machine 5 - Turning & Milling,0,0,308,802,3,0,13,0,0,1,18
Case36,Turning & Milling - Machine 5,ID4429,3/12/12 23:36,Variant 167,167,Cable Head,missing,20,regular,S,Machine 5 - Turning & Milling,1,0,230,1416,3,0,23,614,614,2,18
Case36,Turning & Milling - Machine 4,ID4932,3/13/12 1:30,Variant 167,167,Cable Head,missing,20,regular,S,Machine 4 - Turning & Milling,0,0,75,90,3,1,1,114,728,3,20
Case36,Turning & Milling - Machine 5,ID4932,3/13/12 1:38,Variant 167,167,Cable Head,missing,20,regular,S,Machine 5 - Turning & Milling,0,0,82,98,3,1,1,8,736,4,20
Case36,Turning & Milling Q.C.,ID4493,3/13/12 8:08,Variant 167,167,Cable Head,missing,20,regular,D,Quality Check 1,0,0,78,488,3,1,8,390,1126,5,19
Case36,Turning & Milling - Machine 5,ID4529,3/13/12 9:13,Variant 167,167,Cable Head,missing,20,regular,S,Machine 5 - Turning & Milling,0,0,108,553,3,1,9,65,1191,6,19
Case36,Turning & Milling - Machine 5,ID4529,3/13/12 16:07,Variant 167,167,Cable Head,missing,20,regular,S,Machine 5 - Turning & Milling,1,0,71,967,3,1,16,414,1605,7,19
Case36,Turning & Milling - Machine 5,ID4429,3/13/12 20:14,Variant 167,167,Cable Head,missing,20,regular,D,Machine 5 - Turning & Milling,5,0,139,1214,3,1,20,247,1852,8,20
Case36,Turning & Milling - Machine 5,ID4932,3/14/12 1:57,Variant 167,167,Cable Head,missing,20,regular,D,Machine 5 - Turning & Milling,13,0,341,117,3,2,1,343,2195,9,19
Case36,Turning & Milling Q.C.,ID4493,3/14/12 9:27,Variant 167,167,Cable Head,missing,20,regular,D,Quality Check 1,20,0,75,567,3,2,9,450,2645,10,20
Case36,Laser Marking - Machine 7,ID0998,3/14/12 10:58,Variant 167,167,Cable Head,missing,20,regular,D,Machine 7- Laser Marking,20,0,75,658,3,2,10,91,2736,11,20
Case36,Lapping - Machine 1,ID4882,3/27/12 1:15,Variant 167,167,Cable Head,missing,20,regular,D,Machine 1 - Lapping,0,0,75,75,3,1,1,18137,20873,12,13
Case36,Lapping - Machine 1,ID0998,3/27/12 18:19,Variant 167,167,Cable Head,missing,20,regular,D,Machine 1 - Lapping,20,0,134,1099,3,1,18,1024,21897,13,10
Case36,Round Grinding - Machine 2,ID4385,3/27/12 23:41,Variant 167,167,Cable Head,missing,20,regular,S,Machine 2 - Round Grinding,0,0,199,1421,3,1,23,322,22219,14,11
Case36,Round Grinding - Machine 2,ID4385,3/28/12 7:07,Variant 167,167,Cable Head,missing,20,regular,D,Machine 2 - Round Grinding,0,0,446,427,3,2,7,446,22665,15,11
Case36,Round Grinding - Machine 2,ID4445,3/28/12 10:52,Variant 167,167,Cable Head,missing,20,regular,D,Machine 2 - Round Grinding,0,0,224,652,3,2,10,225,22890,16,11
Case36,Round Grinding - Machine 2,ID4445,3/28/12 13:55,Variant 167,167,Cable Head,missing,20,regular,S,Machine 2 - Round Grinding,0,0,52,835,3,2,13,183,23073,17,10
Case36,Round Grinding - Machine 2,ID4445,3/28/12 17:46,Variant 167,167,Cable Head,missing,20,regular,D,Machine 2 - Round Grinding,9,0,231,1066,3,2,17,231,23304,18,10
Case36,Round Grinding - Machine 2,ID4385,3/28/12 22:23,Variant 167,167,Cable Head,missing,20,regular,D,Machine 2 - Round Grinding,2,0,125,1343,3,2,22,277,23581,19,10
Case36,Round Grinding - Machine 2,ID4385,3/28/12 23:07,Variant 167,167,Cable Head,missing,20,regular,D,Machine 2 - Round Grinding,0,0,43,1387,3,2,23,44,23625,20,10
Case36,other,ID4528,3/29/12 23:45,Variant 167,167,Cable Head,missing,20,regular,D,Machine 12 - Grinding,0,0,85,1425,3,3,23,1478,25103,21,7
Case36,Round Grinding - Machine 2,ID4385,3/29/12 23:54,Variant 167,167,Cable Head,missing,20,regular,D,Machine 2 - Round Grinding,0,0,165,1434,3,3,23,9,25112,22,7
Case36,other,ID4872,3/30/12 11:45,Variant 167,167,Cable Head,missing,20,regular,D,Machine 12 - Grinding,0,0,285,705,3,4,11,711,25823,23,3
Case79,Turning & Milling Q.C.,ID4287,3/12/12 18:01,Variant 168,168,Bearing,missing,112,regular,D,Quality Check 1,112,0,61,1081,3,0,18,0,0,1,19
Case79,Laser Marking - Machine 7,ID4355,3/13/12 14:36,Variant 168,168,Bearing,missing,112,regular,D,Machine 7- Laser Marking,112,0,229,876,3,1,14,1235,1235,2,18
Case79,Lapping - Machine 1,ID4882,3/14/12 1:15,Variant 168,168,Bearing,missing,112,regular,D,Machine 1 - Lapping,0,0,75,75,3,2,1,639,1874,3,19
Case79,Lapping - Machine 1,ID0998,3/14/12 12:44,Variant 168,168,Bearing,missing,112,regular,D,Machine 1 - Lapping,112,0,87,764,3,2,12,689,2563,4,20
Case79,Final Inspection Q.C.,ID4287,3/15/12 15:57,Variant 168,168,Bearing,missing,112,regular,D,Quality Check 1,112,0,87,957,3,3,15,1633,4196,5,22
Case79,Packing,ID4820,3/18/12 1:00,Variant 168,168,Bearing,missing,112,regular,D,Packing,112,0,60,60,3,6,1,3423,7619,6,20
Case111,other,ID4932,3/13/12 0:13,Variant 169,169,Cable Head,missing,300,deviant,S,Machine 4 - Turning & Milling,1,0,183,13,3,1,0,0,0,1,19
Case111,other,ID4932,3/13/12 6:39,Variant 169,169,Cable Head,missing,300,deviant,D,Machine 4 - Turning & Milling,55,0,386,399,3,1,6,386,386,2,20
Case111,other,ID4167,3/13/12 16:10,Variant 169,169,Cable Head,missing,300,deviant,D,Machine 4 - Turning & Milling,83,0,540,970,3,1,16,571,957,3,19
Case111,other,ID4429,3/13/12 19:42,Variant 169,169,Cable Head,missing,300,deviant,D,Machine 4 - Turning & Milling,34,0,208,1182,3,1,19,212,1169,4,19
Case111,other,ID4932,3/14/12 6:45,Variant 169,169,Cable Head,missing,300,deviant,D,Machine 4 - Turning & Milling,100,0,661,405,3,2,6,663,1832,5,20
Case111,other,ID4167,3/14/12 10:59,Variant 169,169,Cable Head,missing,300,deviant,D,Machine 4 - Turning & Milling,27,0,241,659,3,2,10,254,2086,6,20
Case111,Turning Q.C.,ID4493,3/14/12 15:05,Variant 169,169,Cable Head,missing,300,deviant,D,Quality Check 1,300,0,75,905,3,2,15,246,2332,7,20
Case111,Turning & Milling - Machine 4,ID4932,3/22/12 17:50,Variant 169,169,Cable Head,missing,300,deviant,S,Machine 4 - Turning & Milling,1,0,396,1070,3,3,17,11685,14017,8,16
Case111,Turning & Milling - Machine 4,ID4167,3/23/12 7:00,Variant 169,169,Cable Head,missing,300,deviant,D,Machine 4 - Turning & Milling,46,0,660,420,3,4,7,790,14807,9,16
Case111,Turning & Milling - Machine 4,ID4794,3/23/12 12:41,Variant 169,169,Cable Head,missing,300,deviant,D,Machine 4 - Turning & Milling,20,0,341,761,3,4,12,0,15148,10,16
Case111,other,ID4794,3/23/12 12:41,Variant 169,169,Cable Head,missing,300,deviant,D,Machine 4 - Turning & Milling,0,0,332,761,3,4,12,341,15148,11,16
Case111,Turning & Milling - Machine 4,ID4932,3/24/12 15:52,Variant 169,169,Cable Head,missing,300,deviant,D,Machine 4 - Turning & Milling,65,0,121,952,3,5,15,1631,16779,12,17
Case111,other,ID4932,3/24/12 15:53,Variant 169,169,Cable Head,missing,300,deviant,D,Machine 4 - Turning & Milling,0,0,562,953,3,5,15,1,16780,13,17
Case111,Turning & Milling - Machine 4,ID4794,3/25/12 6:45,Variant 169,169,Cable Head,missing,300,deviant,D,Machine 4 - Turning & Milling,25,0,473,405,3,6,6,892,17672,14,19
Case111,Turning & Milling - Machine 4,ID4167,3/25/12 15:32,Variant 169,169,Cable Head,missing,300,deviant,D,Machine 4 - Turning & Milling,53,0,506,932,3,6,15,527,18199,15,19
Case111,Turning & Milling - Machine 4,ID4932,3/26/12 6:43,Variant 169,169,Cable Head,missing,300,deviant,D,Machine 4 - Turning & Milling,63,0,649,403,3,0,6,911,19110,16,14
Case83,Turning & Milling - Machine 5,ID4429,3/13/12 1:15,Variant 170,170,Housing,missing,84,regular,S,Machine 5 - Turning & Milling,0,0,75,75,3,1,1,0,0,1,20
Case83,Turning & Milling - Machine 5,ID4429,3/20/12 17:56,Variant 170,170,Housing,missing,84,regular,S,Machine 5 - Turning & Milling,1,0,408,1076,3,1,17,11081,11081,2,19
Case83,Turning & Milling - Machine 5,ID4167,3/21/12 0:12,Variant 170,170,Housing,missing,84,regular,S,Machine 5 - Turning & Milling,1,0,98,12,3,2,0,376,11457,3,20
Case83,Turning & Milling - Machine 5,ID4529,3/21/12 6:32,Variant 170,170,Housing,missing,84,regular,D,Machine 5 - Turning & Milling,30,0,379,392,3,2,6,380,11837,4,20
Case83,Turning & Milling Q.C.,ID4287,3/21/12 8:30,Variant 170,170,Housing,missing,84,regular,D,Quality Check 1,0,0,60,510,3,2,8,118,11955,5,20
Case83,Turning & Milling - Machine 5,ID4429,3/21/12 10:10,Variant 170,170,Housing,missing,84,regular,D,Machine 5 - Turning & Milling,10,0,193,610,3,2,10,100,12055,6,19
Case83,Turning & Milling - Machine 5,ID4932,3/21/12 15:58,Variant 170,170,Housing,missing,84,regular,D,Machine 5 - Turning & Milling,27,0,327,958,3,2,15,348,12403,7,18
Case83,Turning & Milling - Machine 5,ID4529,3/21/12 21:30,Variant 170,170,Housing,missing,84,regular,D,Machine 5 - Turning & Milling,3,0,330,1290,3,2,21,332,12735,8,19
Case83,Turning & Milling Q.C.,ID4287,3/22/12 16:30,Variant 170,170,Housing,missing,84,regular,D,Quality Check 1,72,0,90,990,3,3,16,1140,13875,9,16
Case83,Lapping - Machine 1,ID4882,3/25/12 1:15,Variant 170,170,Housing,missing,84,regular,D,Machine 1 - Lapping,0,0,75,75,3,6,1,3405,17280,10,18
Case83,Laser Marking - Machine 7,ID4882,3/25/12 10:41,Variant 170,170,Housing,missing,84,regular,D,Machine 7- Laser Marking,72,0,33,641,3,6,10,566,17846,11,19
Case83,Flat Grinding - Machine 11,ID0998,3/25/12 12:54,Variant 170,170,Housing,missing,84,regular,D,Machine 11 - Grinding,52,0,76,774,3,6,12,133,17979,12,19
Case83,Lapping - Machine 1,ID0998,3/25/12 15:19,Variant 170,170,Housing,missing,84,regular,D,Machine 1 - Lapping,52,0,145,919,3,6,15,145,18124,13,19
Case83,Flat Grinding - Machine 11,ID0998,3/25/12 15:41,Variant 170,170,Housing,missing,84,regular,D,Machine 11 - Grinding,20,0,22,941,3,6,15,22,18146,14,19
Case83,Lapping - Machine 1,ID0998,3/25/12 16:10,Variant 170,170,Housing,missing,84,regular,D,Machine 1 - Lapping,20,0,29,970,3,6,16,29,18175,15,18
Case69,other,ID0997,3/13/12 15:57,Variant 171,171,Ballnut,missing,5,regular,S,Machine 8 - Turning & Milling,5,0,479,957,3,1,15,0,0,1,19
Case69,Packing,ID4820,3/20/12 1:00,Variant 171,171,Ballnut,missing,5,regular,D,Packing,5,0,60,60,3,1,1,9183,9183,2,19
Case69,Final Inspection Q.C.,ID4618,3/20/12 10:58,Variant 171,171,Ballnut,missing,5,regular,D,Quality Check 1,5,0,75,658,3,1,10,598,9781,3,18
Case101,other,ID4219,3/13/12 20:03,Variant 172,172,Housing,missing,27,regular,S,Machine 8 - Turning & Milling,0,0,76,1203,3,1,20,0,0,1,20
Case101,Turning & Milling - Machine 8,ID4219,3/13/12 23:03,Variant 172,172,Housing,missing,27,regular,S,Machine 8 - Turning & Milling,0,0,145,1383,3,1,23,180,180,2,20
Case101,Turning & Milling - Machine 8,ID4219,3/13/12 23:49,Variant 172,172,Housing,missing,27,regular,B,Machine 8 - Turning & Milling,0,0,45,1429,3,1,23,46,226,3,19
Case101,Turning & Milling - Machine 8,ID4219,3/14/12 1:06,Variant 172,172,Housing,missing,27,regular,D,Machine 8 - Turning & Milling,7,0,76,66,3,2,1,77,303,4,19
Case101,Turning & Milling - Machine 8,ID4794,3/14/12 6:28,Variant 172,172,Housing,missing,27,regular,D,Machine 8 - Turning & Milling,17,0,322,388,3,2,6,322,625,5,20
Case101,Turning & Milling - Machine 8,ID0997,3/14/12 7:48,Variant 172,172,Housing,missing,27,regular,D,Machine 8 - Turning & Milling,3,0,46,468,3,2,7,80,705,6,20
Case101,Turning & Milling - Machine 8,ID0997,3/14/12 11:10,Variant 172,172,Housing,missing,27,regular,S,Machine 8 - Turning & Milling,0,0,201,670,3,2,11,202,907,7,20
Case101,Turning & Milling - Machine 8,ID0997,3/14/12 13:30,Variant 172,172,Housing,missing,27,regular,D,Machine 8 - Turning & Milling,27,0,139,810,3,2,13,140,1047,8,20
Case101,Turning & Milling Q.C.,ID4618,3/14/12 14:48,Variant 172,172,Housing,missing,27,regular,D,Quality Check 1,27,0,75,888,3,2,14,78,1125,9,20
Case101,Flat Grinding - Machine 11,ID0998,3/15/12 10:55,Variant 172,172,Housing,missing,27,regular,D,Machine 11 - Grinding,27,0,60,655,3,3,10,1207,2332,10,22
Case101,Lapping - Machine 1,ID0998,3/23/12 12:40,Variant 172,172,Housing,missing,27,regular,D,Machine 1 - Lapping,21,0,100,760,3,4,12,11625,13957,11,16
Case101,Round Grinding - Machine 12,ID4528,3/24/12 23:45,Variant 172,172,Housing,missing,27,regular,S,Machine 12 - Grinding,0,0,90,1425,3,5,23,2105,16062,12,17
Case101,Round Grinding - Machine 12,ID4528,3/25/12 6:45,Variant 172,172,Housing,missing,27,regular,D,Machine 12 - Grinding,17,0,420,405,3,6,6,420,16482,13,19
Case101,Lapping - Machine 1,ID0998,3/25/12 11:00,Variant 172,172,Housing,missing,27,regular,D,Machine 1 - Lapping,6,0,60,660,3,6,11,255,16737,14,19
Case101,Laser Marking - Machine 7,ID0998,3/25/12 11:29,Variant 172,172,Housing,missing,27,regular,D,Machine 7- Laser Marking,17,0,14,689,3,6,11,29,16766,15,19
Case101,Final Inspection Q.C.,ID4618,3/25/12 11:31,Variant 172,172,Housing,missing,27,regular,D,Quality Check 1,17,0,281,691,3,6,11,2,16768,16,19
Case101,Packing,ID4820,3/26/12 1:00,Variant 172,172,Housing,missing,27,regular,D,Packing,17,0,60,60,3,0,1,809,17577,17,16
Case123,Turning & Milling - Machine 4,ID4429,3/14/12 1:15,Variant 173,173,Cable Head,missing,80,deviant,S,Machine 4 - Turning & Milling,0,0,75,75,3,2,1,0,0,1,19
Case123,Turning & Milling - Machine 4,ID4932,3/15/12 2:00,Variant 173,173,Cable Head,missing,80,deviant,S,Machine 4 - Turning & Milling,0,0,150,120,3,3,2,1485,1485,2,21
Case123,Turning & Milling - Machine 4,ID4932,3/15/12 6:30,Variant 173,173,Cable Head,missing,80,deviant,D,Machine 4 - Turning & Milling,32,0,270,390,3,3,6,270,1755,3,21
Case123,Turning & Milling - Machine 4,ID4167,3/15/12 8:51,Variant 173,173,Cable Head,missing,80,deviant,D,Machine 4 - Turning & Milling,0,0,80,531,3,3,8,141,1896,4,22
Case123,Turning & Milling - Machine 4,ID4167,3/15/12 17:56,Variant 173,173,Cable Head,missing,80,deviant,D,Machine 4 - Turning & Milling,34,0,437,1076,3,3,17,545,2441,5,22
Case123,Turning & Milling - Machine 4,ID4932,3/16/12 1:27,Variant 173,173,Cable Head,missing,80,deviant,S,Machine 4 - Turning & Milling,1,0,338,87,3,4,1,451,2892,6,23
Case123,Turning & Milling - Machine 4,ID4932,3/16/12 3:30,Variant 173,173,Cable Head,missing,80,deviant,D,Machine 4 - Turning & Milling,2,0,122,210,3,4,3,123,3015,7,23
Case123,Turning & Milling - Machine 4,ID4932,3/16/12 4:47,Variant 173,173,Cable Head,missing,80,deviant,S,Machine 4 - Turning & Milling,1,0,76,287,3,4,4,77,3092,8,23
Case123,Turning & Milling - Machine 4,ID4167,3/16/12 7:12,Variant 173,173,Cable Head,missing,80,deviant,D,Machine 4 - Turning & Milling,4,0,2,432,3,4,7,145,3237,9,22
Case4,other,ID4932,3/14/12 5:59,Variant 174,174,Cable Head,missing,15,regular,S,Machine 5 - Turning & Milling,0,0,241,359,3,2,5,0,0,1,20
Case4,Turning & Milling - Machine 5,ID4529,3/14/12 15:17,Variant 174,174,Cable Head,missing,15,regular,S,Machine 5 - Turning & Milling,1,0,352,917,3,2,15,558,558,2,20
Case4,Turning & Milling Q.C.,ID4493,3/14/12 15:22,Variant 174,174,Cable Head,missing,15,regular,D,Quality Check 1,1,0,120,922,3,2,15,5,563,3,20
